Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-September-2012,21.30,21.35,21.15,21.25,21.237388943731490621,40520,172,860539.00,20429,50.42,0.20,-0.05
7-September-2012,21.00,21.30,20.90,21.15,21.061372250363076051,564620,1227,11891672.00,232833,41.24,0.40,0.15
6-September-2012,20.95,20.95,20.65,20.70,20.733226909624207500,308202,815,6390022.00,127481,41.36,0.30,-0.25
5-September-2012,21.05,21.20,20.60,20.70,20.739811215513421822,697409,1396,14464131.00,234522,33.63,0.60,-0.35
4-September-2012,21.00,21.20,20.90,21.05,21.060591632500110214,907320,2070,19108696.00,341336,37.62,0.30,0.05
3-September-2012,21.10,21.10,20.55,20.60,20.778829012349670941,463899,1058,9639278.00,180437,38.90,0.55,-0.50
31-August-2012,20.50,21.10,20.45,20.70,20.716094345258369971,572493,1528,11859819.00,208063,36.34,0.65,0.20
30-August-2012,20.60,20.95,20.25,20.60,20.502685327326072541,880712,1930,18056961.00,416713,47.32,0.70,0.00
29-August-2012,20.85,20.95,20.30,20.55,20.601112654979808395,1122001,2454,23114469.00,432198,38.52,0.65,-0.30
28-August-2012,21.35,21.50,20.65,20.85,20.972386970156096816,1088363,3698,22825570.00,548708,50.42,0.85,-0.50
27-August-2012,21.85,21.90,21.25,21.30,21.567939210155440844,481791,1463,10391239.00,269074,55.85,0.65,-0.55
24-August-2012,21.95,21.95,21.70,21.85,21.799136275735771441,439029,1148,9570453.00,195520,44.53,0.25,-0.10
23-August-2012,22.00,22.25,21.90,21.95,22.077411030101783007,332472,1597,7340121.00,190152,57.19,0.35,-0.05
22-August-2012,22.00,22.30,21.90,22.10,22.141956385424649898,574120,2360,12712140.00,199496,34.75,0.40,0.10
21-August-2012,22.85,22.85,21.90,22.00,22.172512588506392560,3761169,2134,83394567.00,3167883,84.23,0.95,-0.85
17-August-2012,22.90,22.90,22.25,22.45,22.646459864041009814,684324,1286,15497516.00,188030,27.48,0.65,-0.45
16-August-2012,22.90,23.05,22.70,22.75,22.855622949189619170,362052,1304,8274924.00,158957,43.90,0.35,-0.15
14-August-2012,23.00,23.05,22.75,22.95,22.911683673368041968,503429,1454,11534406.00,199196,39.57,0.30,-0.05
13-August-2012,23.15,23.15,22.70,23.00,22.915899580362981622,341009,1225,7814528.00,137595,40.35,0.45,-0.15
10-August-2012,22.95,23.25,22.85,22.95,23.013770892088629058,457051,1397,10518467.00,196669,43.03,0.40,0.00
9-August-2012,23.00,23.15,22.65,22.95,22.954537925827773754,519224,1349,11918547.00,210895,40.62,0.50,-0.05
8-August-2012,23.00,23.20,22.80,22.90,22.989309520814991824,898463,2063,20655044.00,302010,33.61,0.40,-0.10
7-August-2012,23.00,23.10,22.80,22.95,22.977217912584983450,659246,1436,15147639.00,252088,38.24,0.30,-0.05
6-August-2012,23.50,23.50,22.80,22.85,22.931398297732766386,420733,2005,9647996.00,176090,41.85,0.70,-0.65
3-August-2012,22.95,23.00,22.55,22.75,22.763208296057356702,793630,2058,18065565.00,255819,32.23,0.45,-0.20
2-August-2012,22.15,23.20,21.85,23.00,22.536093035066683595,2307689,3350,52006294.00,740818,32.10,1.35,0.85
1-August-2012,22.40,22.50,21.85,22.05,22.021571346564412825,775195,1787,17071012.00,221711,28.60,0.65,-0.35
31-July-2012,22.30,22.50,21.80,22.30,22.114919705710244427,856163,1722,18933976.00,269079,31.43,0.70,0.00
30-July-2012,21.60,22.45,21.45,22.30,22.006148629860780520,1373802,2814,30232091.00,547217,39.83,1.00,0.70
27-July-2012,21.90,22.10,21.15,21.30,21.555083479511949265,1569427,3235,33829130.00,683750,43.57,0.95,-0.60
26-July-2012,22.75,22.75,21.20,21.35,21.709447657438003576,2105686,4459,45713280.00,1059565,50.32,1.55,-1.40
25-July-2012,23.30,23.30,22.45,22.55,22.714704059807703839,1400756,2982,31817758.00,754585,53.87,0.85,-0.75
24-July-2012,24.00,24.05,23.00,23.30,23.513173492887515062,1839793,4327,43259372.00,652240,35.45,1.05,-0.70
23-July-2012,23.80,23.95,23.65,23.80,23.802362010139982781,752664,1564,17915181.00,311745,41.42,0.30,0.00
20-July-2012,24.40,24.60,23.95,24.05,24.221730817715774434,666344,1206,16140005.00,266892,40.05,0.65,-0.35
19-July-2012,24.40,24.70,24.25,24.50,24.470464769456429014,488823,1308,11961726.00,221570,45.33,0.45,0.10
18-July-2012,24.10,24.25,23.65,24.15,23.967904029821807196,799415,1495,19160302.00,280901,35.14,0.60,0.05
17-July-2012,24.10,24.45,23.90,24.00,24.081401919364402122,645943,1502,15555213.00,306551,47.46,0.55,-0.10
16-July-2012,24.60,24.60,23.95,24.05,24.319075233841766367,828231,1948,20141812.00,441504,53.31,0.65,-0.55
13-July-2012,24.90,25.05,24.45,24.50,24.693660045200428214,672560,1523,16607968.00,281332,41.83,0.60,-0.40
12-July-2012,25.10,25.10,24.60,24.75,24.777443826769153941,1077337,2335,26693657.00,529584,49.16,0.50,-0.35
11-July-2012,25.90,26.15,25.75,25.85,25.941296157459690812,526865,1395,13667561.00,295970,56.18,0.40,-0.05
10-July-2012,25.75,26.05,25.60,26.00,25.903838164079641393,1027757,1832,26622851.00,563172,54.80,0.45,0.25
9-July-2012,25.65,25.85,25.45,25.60,25.594938614064054497,664403,1376,17005354.00,257247,38.72,0.40,-0.05
6-July-2012,26.00,26.10,25.45,25.65,25.673771785106037062,750398,2082,19265547.00,254563,33.92,0.65,-0.35
5-July-2012,25.20,26.10,25.05,25.80,25.742449818334119840,2600103,4105,66933021.00,1183000,45.50,1.05,0.60
4-July-2012,25.05,25.50,25.00,25.20,25.230487220098335683,1899819,3997,47933359.00,750567,39.51,0.50,0.15
3-July-2012,24.70,24.75,24.30,24.40,24.530104283685821185,1497262,2102,36727993.00,930012,62.11,0.45,-0.30
2-July-2012,25.25,25.40,24.10,24.45,24.612430253161511662,3574714,3652,87982399.00,2661988,74.47,1.30,-0.80
29-June-2012,25.00,25.40,24.85,24.95,24.968013237858417854,775352,1449,19358999.00,444458,57.32,0.55,-0.05
28-June-2012,24.95,25.15,24.65,24.70,24.825478082837972996,616891,1176,15314614.00,433661,70.30,0.50,-0.25
27-June-2012,25.05,25.15,24.90,24.90,24.964655066665408532,423908,985,10582717.00,257156,60.66,0.25,-0.15
26-June-2012,24.95,25.10,24.80,24.95,24.939188496324531154,341317,890,8512169.00,151913,44.51,0.30,0.00
25-June-2012,24.90,25.35,24.80,24.85,25.099180263064015071,518581,1312,13015958.00,264671,51.04,0.55,-0.05
22-June-2012,25.00,25.20,24.85,24.90,25.003256302026718616,637533,1446,15940401.00,317492,49.80,0.35,-0.10
21-June-2012,25.00,25.45,24.95,25.30,25.214979574549478775,439158,1038,11073360.00,151145,34.42,0.50,0.30
20-June-2012,25.25,25.35,25.00,25.10,25.158243075657921896,605581,1352,15235354.00,211756,34.97,0.35,-0.15
19-June-2012,25.30,25.60,24.80,25.05,25.166547909074663463,884154,2393,22251104.00,251636,28.46,0.80,-0.25
18-June-2012,26.00,26.75,24.95,25.05,25.433552746013536094,1023338,2216,26027121.00,450289,44.00,1.80,-0.95
15-June-2012,26.45,26.75,25.75,25.90,26.042946652627686702,443527,1323,11550750.00,164428,37.07,1.00,-0.55
14-June-2012,27.30,27.40,26.10,26.20,26.554637480246932626,453727,1380,12048556.00,145852,32.15,1.30,-1.10
13-June-2012,29.00,29.00,26.90,27.20,27.420290917541088368,722954,1918,19823609.00,227299,31.44,2.10,-1.80
12-June-2012,26.75,27.15,26.35,27.05,26.805169214794974735,339007,1056,9087140.00,174247,51.40,0.80,0.30
11-June-2012,26.90,27.25,26.70,26.85,27.000235959308149500,449230,1507,12129316.00,136731,30.44,0.55,-0.05
8-June-2012,26.65,26.80,26.20,26.55,26.412455074207187534,337501,852,8914230.00,89996,26.67,0.60,-0.10
7-June-2012,26.25,26.90,26.05,26.70,26.429045094747632388,694582,1726,18357139.00,298395,42.96,0.85,0.45
6-June-2012,25.60,26.25,25.50,26.05,25.950530647821199169,807692,2204,20960036.00,212511,26.31,0.75,0.45
5-June-2012,25.30,25.45,25.00,25.25,25.235654008438818565,289140,845,7296637.00,91347,31.59,0.45,-0.05
4-June-2012,25.05,25.45,24.75,25.10,25.112079356668277713,686924,1323,17250090.00,203795,29.67,0.70,0.05
1-June-2012,24.70,25.50,24.30,24.90,24.715506569288575907,642992,1328,15891873.00,179363,27.90,1.20,0.20
31-May-2012,24.05,25.40,23.90,25.00,24.596524063837719817,801971,2263,19725699.00,385075,48.02,1.50,0.95
30-May-2012,25.00,25.10,24.25,24.35,24.683513517663951104,520948,1090,12858827.00,208864,40.09,0.85,-0.65
29-May-2012,25.00,25.30,24.85,25.05,25.116809013445297773,606383,1342,15230406.00,176215,29.06,0.45,0.05
28-May-2012,24.55,24.90,24.25,24.75,24.532361575749300197,703056,1505,17247624.00,301320,42.86,0.65,0.20
25-May-2012,24.45,24.50,24.00,24.15,24.193724562417988123,719408,1708,17405159.00,294332,40.91,0.50,-0.30
24-May-2012,24.40,24.60,23.70,24.35,24.252900520532099479,691600,1688,16773306.00,277894,40.18,0.90,-0.05
23-May-2012,24.80,24.80,24.10,24.25,24.272522832841911548,834653,1650,20259134.00,324345,38.86,0.70,-0.55
22-May-2012,25.35,25.35,24.55,24.70,24.908408738737015285,627276,1428,15624447.00,233921,37.29,0.80,-0.65
21-May-2012,25.10,25.25,24.85,24.95,25.020907472394027024,485855,1128,12156533.00,223073,45.91,0.40,-0.15
18-May-2012,24.80,25.50,24.20,25.05,24.814761459871613272,829525,1982,20584465.00,214478,25.86,1.30,0.25
17-May-2012,25.50,25.75,24.80,24.90,25.204351230592956174,799452,2159,20149669.00,287586,35.97,0.95,-0.60
16-May-2012,25.80,25.80,25.25,25.40,25.385531590249163918,608194,1628,15439328.00,316953,52.11,0.55,-0.40
15-May-2012,26.05,26.15,24.80,25.85,25.589054248981660456,1590334,3675,40695143.00,482498,30.34,1.35,-0.20
14-May-2012,26.80,26.95,25.90,26.05,26.292652446055899121,932215,2216,24510405.00,366916,39.36,1.05,-0.75
11-May-2012,27.80,27.80,26.65,26.80,27.034383292413758896,645168,1777,17441719.00,382078,59.22,1.15,-1.00
10-May-2012,28.10,28.55,27.40,27.50,27.820380338599725111,435086,1124,12104258.00,229514,52.75,1.15,-0.60
9-May-2012,28.50,28.50,27.85,28.05,28.104008455384654042,3183770,1109,89476699.00,2964143,93.10,0.65,-0.45
8-May-2012,29.30,29.40,28.20,28.70,28.828220185728929100,1439948,1507,41511138.00,915729,63.59,1.20,-0.60
7-May-2012,27.20,29.10,27.20,28.90,28.461134836067461798,1085355,2549,30890435.00,512671,47.24,1.90,1.70
4-May-2012,30.00,30.00,28.20,28.40,28.726681908256275657,2304659,2555,66205206.00,1590692,69.02,1.80,-1.60
3-May-2012,30.70,30.95,29.60,29.75,30.143520046434681845,954459,2323,28770754.00,390338,40.90,1.35,-0.95
2-May-2012,32.50,32.90,30.30,30.50,31.397736724072978334,958257,2390,30087101.00,337432,35.21,2.60,-2.00
30-April-2012,31.80,32.40,31.35,32.25,32.098074225396435943,749932,1863,24071373.00,372721,49.70,1.05,0.45
28-April-2012,31.45,31.75,31.10,31.60,31.446691792294807370,23880,154,750947.00,10999,46.06,0.65,0.15
27-April-2012,31.80,32.40,31.25,31.45,31.780989849315932160,396525,1398,12601957.00,134936,34.03,1.15,-0.35
26-April-2012,30.90,32.40,30.70,32.00,31.577922086406606257,765335,2021,24167689.00,408911,53.43,1.70,1.10
25-April-2012,30.00,31.15,30.00,31.00,30.809598029693711147,388163,1094,11959146.00,113569,29.26,1.15,1.00
24-April-2012,31.20,31.90,30.90,31.05,31.160326221892063138,503461,1603,15688009.00,231846,46.05,1.00,-0.15
23-April-2012,31.50,31.80,31.00,31.60,31.400837288598396325,871623,3253,27369692.00,314226,36.05,0.80,0.10
20-April-2012,31.00,31.35,30.40,31.20,31.041499437149853266,1835302,3193,56970526.00,906997,49.42,0.95,0.20
19-April-2012,30.50,31.00,30.40,30.65,30.664975504574064972,883022,2344,27077848.00,293260,33.21,0.60,0.15
18-April-2012,29.55,30.40,29.30,30.15,29.738329859956697670,1233190,1754,36673011.00,726226,58.89,1.10,0.60
17-April-2012,29.10,29.55,29.00,29.35,29.301294003878806011,374342,925,10968705.00,184429,49.27,0.55,0.25
16-April-2012,29.25,29.65,29.10,29.25,29.300823937157645423,218706,636,6408266.00,111061,50.78,0.55,0.00
13-April-2012,29.75,30.00,29.20,29.35,29.601115155269883063,322825,1010,9555980.00,125675,38.93,0.80,-0.40
12-April-2012,29.45,30.15,29.20,29.65,29.663457657031814725,639138,1815,18959043.00,159821,25.01,0.95,0.20
11-April-2012,29.15,29.20,28.70,28.95,28.972447338832850412,496286,1572,14378620.00,161763,32.59,0.50,-0.20
10-April-2012,30.30,30.95,29.10,29.30,29.702311006658832745,1618602,3687,48076220.00,883163,54.56,1.85,-1.00
9-April-2012,31.25,31.25,30.15,30.25,30.408716095808314054,346233,1315,10528501.00,105821,30.56,1.10,-1.00
4-April-2012,32.25,32.40,31.00,31.25,31.278192648893137334,428915,1474,13415686.00,174355,40.65,1.40,-1.00
3-April-2012,31.50,32.55,31.05,31.95,31.784491272709011385,1672684,4636,53165410.00,688372,41.15,1.50,0.45
2-April-2012,30.60,31.05,30.00,30.95,30.749431985871087729,1067315,2927,32819330.00,517638,48.50,1.05,0.35
30-March-2012,29.00,30.40,29.00,30.30,29.960426415445164089,1161684,3173,34804548.00,552738,47.58,1.40,1.30
29-March-2012,28.75,29.25,28.60,28.95,29.024981431229362925,407943,1051,11840538.00,145236,35.60,0.65,0.20
28-March-2012,29.00,29.35,28.70,29.20,29.145036883506246677,522998,1476,15242796.00,266030,50.87,0.65,0.20
27-March-2012,29.00,29.50,28.40,29.05,28.853266293568477835,791570,1586,22839380.00,343682,43.42,1.10,0.05
26-March-2012,29.10,29.65,28.85,28.90,29.113356499471869547,1182473,3187,34425758.00,488282,41.29,0.80,-0.20
23-March-2012,28.30,29.20,28.10,29.05,28.774115804508778781,1480046,2480,42587015.00,632959,42.77,1.10,0.75
22-March-2012,28.10,29.60,27.75,28.30,28.963728064071849934,4807353,6001,139238865.00,2929134,60.93,1.85,0.20
21-March-2012,27.50,27.95,27.10,27.90,27.663631938528936251,575230,1596,15912951.00,298935,51.97,0.85,0.40
20-March-2012,27.50,27.70,27.00,27.40,27.358013620489520592,401454,970,10982984.00,135236,33.69,0.70,-0.10
19-March-2012,27.60,28.00,26.90,27.20,27.195579611572798664,349924,969,9516386.00,117149,33.48,1.10,-0.40
16-March-2012,27.70,28.40,27.30,27.60,27.862418575721262284,942133,1414,26250104.00,632093,67.09,1.10,-0.10
15-March-2012,28.90,28.90,27.25,27.45,27.642177319802936558,536274,1586,14823781.00,253455,47.26,1.65,-1.45
14-March-2012,28.55,29.90,28.30,28.50,28.735590164984489810,437132,1065,12561246.00,152509,34.89,1.60,-0.05
13-March-2012,29.00,29.00,28.30,28.50,28.831477176307648990,788457,997,22732380.00,606254,76.89,0.70,-0.50
12-March-2012,29.00,29.40,28.55,28.65,28.829799852687496612,313619,982,9041573.00,96736,30.85,0.85,-0.35
9-March-2012,28.35,29.25,28.35,29.00,28.932092624000856213,915659,3100,26491931.00,378182,41.30,0.90,0.65
7-March-2012,27.85,28.20,27.40,27.85,27.814785645991190401,723756,1535,20131118.00,318763,44.04,0.80,0.00
6-March-2012,28.15,28.80,27.35,27.85,28.038311230966444431,481321,1770,13495428.00,134911,28.03,1.45,-0.30
5-March-2012,28.95,29.15,27.75,28.15,28.615918850587554759,554927,1532,15879746.00,130118,23.45,1.40,-0.80
3-March-2012,29.00,29.15,28.50,28.65,28.825787507494580841,130094,427,3750062.00,48346,37.16,0.65,-0.35
2-March-2012,27.90,29.50,27.80,28.50,28.595569084139781032,1167569,2348,33387300.00,636345,54.50,1.70,0.60
1-March-2012,28.05,28.15,27.30,27.85,27.753758273381294964,347500,1084,9644431.00,85614,24.64,0.85,-0.20
29-February-2012,28.30,28.75,27.95,28.30,28.417671222358722358,573056,2047,16284917.00,272663,47.58,0.80,0.00
28-February-2012,26.95,28.10,26.85,28.00,27.697247476309835744,598033,1770,16563868.00,200903,33.59,1.25,1.05
27-February-2012,27.75,27.75,26.00,26.65,26.832578786754684576,487931,1678,13092447.00,187589,38.45,1.75,-1.10
24-February-2012,28.50,29.00,27.50,27.75,28.058251236382273191,456574,1640,12810668.00,157826,34.57,1.50,-0.75
23-February-2012,27.90,28.60,27.30,28.10,27.787443636061855099,722980,2050,20089766.00,189438,26.20,1.30,0.20
22-February-2012,29.30,29.85,27.50,27.90,28.887990373624783970,912493,2361,26360089.00,360899,39.55,2.35,-1.40
21-February-2012,29.60,29.90,28.90,29.15,29.184037498733432252,720451,2147,21025669.00,317772,44.11,1.00,-0.45
17-February-2012,30.40,30.50,29.10,29.35,30.245543806149063413,6073120,3045,183684817.00,5381292,88.61,1.40,-1.05
16-February-2012,29.50,30.45,29.30,30.00,30.096799639286718575,2062580,5620,62077057.00,895996,43.44,1.15,0.50
15-February-2012,28.00,29.45,27.90,29.25,28.947074943210871173,2820082,6444,81633125.00,1444014,51.20,1.55,1.25
14-February-2012,26.95,27.85,26.95,27.70,27.433564461835026037,868925,2738,23837710.00,434515,50.01,0.90,0.75
13-February-2012,26.90,27.20,26.50,27.05,26.876007718330275473,527057,1563,14165188.00,212410,40.30,0.70,0.15
10-February-2012,26.70,27.40,26.30,26.65,26.882883950025903430,768238,2594,20652453.00,262843,34.21,1.10,-0.05
9-February-2012,26.70,26.85,26.35,26.75,26.644540125445671054,448481,1808,11949570.00,181236,40.41,0.50,0.05
8-February-2012,25.75,26.90,25.60,26.80,26.474296901843859863,992429,2692,26273860.00,342238,34.48,1.30,1.05
7-February-2012,26.25,26.60,25.65,25.75,26.062143983609429969,741890,2524,19335244.00,343575,46.31,0.95,-0.50
6-February-2012,27.00,27.05,26.25,26.45,26.664733974981765063,1024133,2343,27308234.00,457755,44.70,0.80,-0.55
3-February-2012,26.80,27.65,26.10,26.40,26.345263722073379248,1481427,3396,39028585.00,465270,31.41,1.55,-0.40
2-February-2012,27.65,27.80,26.45,26.85,27.143651402246080745,4197801,9183,113943647.00,2071682,49.35,1.35,-0.80
1-February-2012,28.40,29.50,27.75,28.55,28.745545367036183854,3847904,7886,110610099.00,1560591,40.56,1.75,0.15
31-January-2012,27.30,27.75,26.80,27.40,27.204694599938224601,605419,1599,16470239.00,268213,44.30,0.95,0.10
30-January-2012,27.00,27.70,26.75,26.90,27.232935336510711281,606370,1690,16513235.00,229550,37.86,0.95,-0.10
27-January-2012,27.40,27.85,27.00,27.20,27.449831152285009259,422274,1289,11591350.00,199651,47.28,0.85,-0.20
25-January-2012,27.90,27.90,27.25,27.40,27.504119153780476235,527050,1405,14496046.00,203784,38.67,0.65,-0.50
24-January-2012,26.95,27.90,26.20,27.50,27.314066635270394863,1055327,2719,28825272.00,468070,44.35,1.70,0.55
23-January-2012,26.45,27.25,26.20,26.65,26.680052685905125517,501842,1470,13389171.00,169672,33.81,1.05,0.20
20-January-2012,27.00,27.20,26.10,26.45,26.450462976845633876,633617,1677,16759463.00,261607,41.29,1.10,-0.55
19-January-2012,25.20,27.10,25.10,26.90,26.448527758308029966,1520878,4162,40224984.00,592739,38.97,2.00,1.70
18-January-2012,25.55,25.60,24.75,24.85,25.113872372915639859,351007,1119,8815145.00,126254,35.97,0.85,-0.70
17-January-2012,25.20,25.70,25.20,25.55,25.513670996900215328,507132,1459,12938799.00,190577,37.58,0.50,0.35
16-January-2012,25.10,25.25,24.60,25.05,24.988495827445384080,501731,1494,12537503.00,149972,29.89,0.65,-0.05
13-January-2012,24.40,25.05,24.40,24.90,24.727274119126312626,522521,1363,12920520.00,225510,43.16,0.65,0.50
12-January-2012,24.10,24.45,23.80,24.35,24.245264550925116732,400490,1029,9709986.00,157648,39.36,0.65,0.25
11-January-2012,24.20,24.55,23.95,24.05,24.195039583124561579,498950,1256,12072115.00,135076,27.07,0.60,-0.15
10-January-2012,23.60,24.20,23.50,24.00,23.757254074424185711,1256742,2018,29856739.00,765638,60.92,0.70,0.40
9-January-2012,23.25,23.70,23.00,23.45,23.322506324277700915,345494,943,8057786.00,99885,28.91,0.70,0.20
7-January-2012,23.50,23.55,23.20,23.45,23.403267019529111151,109580,243,2564530.00,45436,41.46,0.35,-0.05
6-January-2012,23.90,24.00,23.35,23.45,23.553103007037747920,331356,943,7804462.00,140632,42.44,0.65,-0.45
5-January-2012,23.70,24.45,23.50,24.00,24.039628337416177962,404130,1469,9715135.00,128630,31.83,0.95,0.30
4-January-2012,23.55,23.90,23.00,23.70,23.550187535338644120,337803,1267,7955324.00,122223,36.18,0.90,0.15
3-January-2012,23.20,23.50,23.05,23.30,23.301131437361897511,510943,1440,11905550.00,194235,38.02,0.45,0.10
2-January-2012,23.00,23.25,22.10,22.65,22.657769448946515397,276416,1232,6262970.00,81120,29.35,1.15,-0.35
30-December-2011,22.95,23.80,22.30,22.75,22.923410028174433004,499034,1415,11439561.00,88574,17.75,1.50,-0.20
29-December-2011,22.50,23.25,21.90,22.75,22.525803661082945963,488981,1554,11014690.00,134763,27.56,1.35,0.25
28-December-2011,23.15,23.15,22.55,22.65,22.761434590997349317,248238,953,5650253.00,83478,33.63,0.60,-0.50
27-December-2011,23.60,23.60,23.00,23.10,23.261364847107291259,225256,1103,5239762.00,59738,26.52,0.60,-0.50
26-December-2011,23.70,24.00,23.55,23.65,23.738685589970445082,261547,1100,6208782.00,82210,31.43,0.45,-0.05
23-December-2011,23.40,24.20,23.35,23.60,23.678909048705946071,646225,2390,15301903.00,165623,25.63,0.85,0.20
